user,total_format,like_cnt,repost_cnt,comment_cnt,profile_url,full_profile_url,attitudes_count,comments_count,reposts_count,region_name,text_raw,created_at,h5_url,follower_count,weibo_count,hot_weibo_count,hot_weibo_likes
-高学历疯批-,"https://tvax4.sinaimg.cn/crop.0.0.500.500.180/732bda19ly8hgdflcpfxbj20dw0dw74i.jpg?KID=imgbed,tva&Expires=1728626330&ssig=kPZjvvsCCV",1683.2万,13897092,1865795,1068927,https://weibo.com/u/1932253721,276,68,46,发布于 贵州,#SM确认洪承汉不退团# 我服了 我还是被这则消息给弹醒的😵‍💫 ​,Fri Oct 11 09:18:59 +0800 2024,暂无视频,2595766,276,75,2134946
星扒客push,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/76e4e5b4ly8gdi949udl3j20u00u0goz.jpg?KID=imgbed,tva&Expires=1728626330&ssig=vkwtfw1D5S",2290.5万,9919197,8298970,4686954,https://weibo.com/u/1994712500,495,67,61,发布于 北京,"娜扎央视镜头下的形象真是让人眼前一亮。是大家喜欢的“体制内女友”那般模样。

她的五官精致、眼神灵动、脸型立体，这些特点本已让她在镜头前格外抢眼。穿上白衬衫黑西装，扎起低马尾，整体造型显得既大气干练又不失温柔，给人一种成熟而优雅的感觉。这种气质就像是从高干小说中走出来的女主角一样， ​",Fri Oct 11 09:49:06 +0800 2024,暂无视频,2082595,171,99+,2128281
我又用small号发东西了,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/007ZJ1xrly8gbsosobqr7j30ro0rotaw.jpg?KID=imgbed,tva&Expires=1728626330&ssig=AtBF6O7hT0",1134.4万,10629098,366376,348920,https://weibo.com/u/7325016997,320,22,10,发布于 河北,"#Jennie新歌#
“This that pretty girl mantra，
She that stunna，
Ereone know that she is me。”
女王我真的跪下了🥵🥵🥵 ​",Fri Oct 11 09:23:18 +0800 2024,暂无视频,6105534,214,44,1148399
芒果新娱,"https://tvax4.sinaimg.cn/crop.0.0.750.750.180/5ed752a6ly8gci2fitle6j20ku0kuq3o.jpg?KID=imgbed,tva&Expires=1728626330&ssig=MNV2pyWHHt",1.26亿,90375612,18224489,16922760,https://weibo.com/u/1591169702,289,50,15,暂无地区信息,#孟宴臣1011生日快乐# 永远会为孟宴臣发疯！魏大勋给角色赋予了丰富的灵魂刻进了骨子里，演员和角色相辅相成彼此成就！孟宴臣生日快乐，演员魏大勋也会越来越好[心] ​@魏大勋 ​,Fri Oct 11 09:15:37 +0800 2024,暂无视频,19354076,321,10,1336460
哼哼搞事业,"https://tvax2.sinaimg.cn/crop.0.0.672.672.180/86f4ada1ly8hotw5h50xuj20io0io0t2.jpg?KID=imgbed,tva&Expires=1728626330&ssig=DG53hm0pZn",887.1万,5650904,1696103,1524190,https://weibo.com/u/2264182177,247,47,104,发布于 天津,我帮李想摘一朵[可怜]#朱一龙##电影志愿军存亡之战# http://t.cn/A6EQBD0T ​,Fri Oct 11 09:15:35 +0800 2024,https://video.weibo.com/show?fid=1034:5088218597752860,9992810,886,13,1584542
Vista看电影,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/006YpXMvly8htd0yoxwexj30e80e8t8y.jpg?KID=imgbed,tva&Expires=1728626330&ssig=1W6oP%2FTvw8",127.6万,831784,306472,137832,https://weibo.com/u/6389565155,146,33,30,发布于 北京,"#明年春节档电影阵容#
目前预备2025春节档上映电影有《射雕英雄传：侠之大者》《哪吒之魔童闹海》《唐人街1900》《封神第二部》《蛟龙行动》《熊出没11》《无名之辈2》

很多都是续集，相比之下我比较期待封神2和无名之辈2，因为第一部的评分都很高，珠玉在前嘛，看看第二部能不能再创新高[憧憬] ​",Fri Oct 11 09:05:37 +0800 2024,暂无视频,3485891,362,41,3357775
-高学历疯批-,"https://tvax4.sinaimg.cn/crop.0.0.500.500.180/732bda19ly8hgdflcpfxbj20dw0dw74i.jpg?KID=imgbed,tva&Expires=1728626333&ssig=tJ4%2BL%2FVDgN",1683.2万,13897092,1865795,1068927,https://weibo.com/u/1932253721,276,68,46,发布于 贵州,#SM确认洪承汉不退团# 我服了 我还是被这则消息给弹醒的😵‍💫 ​,Fri Oct 11 09:18:59 +0800 2024,暂无视频,2054920,270,32,4283060
星扒客push,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/76e4e5b4ly8gdi949udl3j20u00u0goz.jpg?KID=imgbed,tva&Expires=1728626333&ssig=LLP4yR%2FZ7m",2290.5万,9919197,8298970,4686954,https://weibo.com/u/1994712500,495,67,61,发布于 北京,"娜扎央视镜头下的形象真是让人眼前一亮。是大家喜欢的“体制内女友”那般模样。

她的五官精致、眼神灵动、脸型立体，这些特点本已让她在镜头前格外抢眼。穿上白衬衫黑西装，扎起低马尾，整体造型显得既大气干练又不失温柔，给人一种成熟而优雅的感觉。这种气质就像是从高干小说中走出来的女主角一样， ​",Fri Oct 11 09:49:06 +0800 2024,暂无视频,2480792,174,26,3451676
我又用small号发东西了,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/007ZJ1xrly8gbsosobqr7j30ro0rotaw.jpg?KID=imgbed,tva&Expires=1728626333&ssig=xWO7UmpOMx",1134.4万,10629098,366376,348920,https://weibo.com/u/7325016997,320,22,10,发布于 河北,"#Jennie新歌#
“This that pretty girl mantra，
She that stunna，
Ereone know that she is me。”
女王我真的跪下了🥵🥵🥵 ​",Fri Oct 11 09:23:18 +0800 2024,暂无视频,2080806,191,72,1767599
芒果新娱,"https://tvax4.sinaimg.cn/crop.0.0.750.750.180/5ed752a6ly8gci2fitle6j20ku0kuq3o.jpg?KID=imgbed,tva&Expires=1728626333&ssig=%2BGQeAnKO8E",1.26亿,90375612,18224489,16922760,https://weibo.com/u/1591169702,289,50,15,暂无地区信息,#孟宴臣1011生日快乐# 永远会为孟宴臣发疯！魏大勋给角色赋予了丰富的灵魂刻进了骨子里，演员和角色相辅相成彼此成就！孟宴臣生日快乐，演员魏大勋也会越来越好[心] ​@魏大勋 ​,Fri Oct 11 09:15:37 +0800 2024,暂无视频,4054237,210,21,3254376
哼哼搞事业,"https://tvax2.sinaimg.cn/crop.0.0.672.672.180/86f4ada1ly8hotw5h50xuj20io0io0t2.jpg?KID=imgbed,tva&Expires=1728626333&ssig=2eZ%2F7jTWTj",887.1万,5650904,1696103,1524190,https://weibo.com/u/2264182177,247,47,104,发布于 天津,我帮李想摘一朵[可怜]#朱一龙##电影志愿军存亡之战# http://t.cn/A6EQBD0T ​,Fri Oct 11 09:15:35 +0800 2024,https://video.weibo.com/show?fid=1034:5088218597752860,2800396,297,99+,1137136
Vista看电影,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/006YpXMvly8htd0yoxwexj30e80e8t8y.jpg?KID=imgbed,tva&Expires=1728626333&ssig=YBo66HrXB4",127.6万,831784,306472,137832,https://weibo.com/u/6389565155,146,33,30,发布于 北京,"#明年春节档电影阵容#
目前预备2025春节档上映电影有《射雕英雄传：侠之大者》《哪吒之魔童闹海》《唐人街1900》《封神第二部》《蛟龙行动》《熊出没11》《无名之辈2》

很多都是续集，相比之下我比较期待封神2和无名之辈2，因为第一部的评分都很高，珠玉在前嘛，看看第二部能不能再创新高[憧憬] ​",Fri Oct 11 09:05:37 +0800 2024,暂无视频,2119398,344,31,5769984
-高学历疯批-,"https://tvax4.sinaimg.cn/crop.0.0.500.500.180/732bda19ly8hgdflcpfxbj20dw0dw74i.jpg?KID=imgbed,tva&Expires=1728626336&ssig=iWSU8aFrsZ",1683.2万,13897092,1865795,1068927,https://weibo.com/u/1932253721,276,68,47,发布于 贵州,#SM确认洪承汉不退团# 我服了 我还是被这则消息给弹醒的😵‍💫 ​,Fri Oct 11 09:18:59 +0800 2024,暂无视频,3894824,356,38,4924334
星扒客push,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/76e4e5b4ly8gdi949udl3j20u00u0goz.jpg?KID=imgbed,tva&Expires=1728626336&ssig=rdtABNvzQ5",2290.5万,9919197,8298970,4686954,https://weibo.com/u/1994712500,495,67,61,发布于 北京,"娜扎央视镜头下的形象真是让人眼前一亮。是大家喜欢的“体制内女友”那般模样。

她的五官精致、眼神灵动、脸型立体，这些特点本已让她在镜头前格外抢眼。穿上白衬衫黑西装，扎起低马尾，整体造型显得既大气干练又不失温柔，给人一种成熟而优雅的感觉。这种气质就像是从高干小说中走出来的女主角一样， ​",Fri Oct 11 09:49:06 +0800 2024,暂无视频,2035045,199,20,5509755
我又用small号发东西了,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/007ZJ1xrly8gbsosobqr7j30ro0rotaw.jpg?KID=imgbed,tva&Expires=1728626336&ssig=MejT%2BKgQ8B",1134.4万,10629159,366383,348921,https://weibo.com/u/7325016997,321,22,10,发布于 河北,"#Jennie新歌#
“This that pretty girl mantra，
She that stunna，
Ereone know that she is me。”
女王我真的跪下了🥵🥵🥵 ​",Fri Oct 11 09:23:18 +0800 2024,暂无视频,8020047,569,66,9007084
芒果新娱,"https://tvax4.sinaimg.cn/crop.0.0.750.750.180/5ed752a6ly8gci2fitle6j20ku0kuq3o.jpg?KID=imgbed,tva&Expires=1728626336&ssig=w5oDBxwMK0",1.26亿,90375612,18224489,16922760,https://weibo.com/u/1591169702,289,50,15,暂无地区信息,#孟宴臣1011生日快乐# 永远会为孟宴臣发疯！魏大勋给角色赋予了丰富的灵魂刻进了骨子里，演员和角色相辅相成彼此成就！孟宴臣生日快乐，演员魏大勋也会越来越好[心] ​@魏大勋 ​,Fri Oct 11 09:15:37 +0800 2024,暂无视频,3391583,332,27,4790969
哼哼搞事业,"https://tvax2.sinaimg.cn/crop.0.0.672.672.180/86f4ada1ly8hotw5h50xuj20io0io0t2.jpg?KID=imgbed,tva&Expires=1728626336&ssig=Npi%2BxtnQRA",887.1万,5650904,1696103,1524190,https://weibo.com/u/2264182177,247,47,104,发布于 天津,我帮李想摘一朵[可怜]#朱一龙##电影志愿军存亡之战# http://t.cn/A6EQBD0T ​,Fri Oct 11 09:15:35 +0800 2024,https://video.weibo.com/show?fid=1034:5088218597752860,9168307,206,23,1460259
Vista看电影,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/006YpXMvly8htd0yoxwexj30e80e8t8y.jpg?KID=imgbed,tva&Expires=1728626336&ssig=d3bx44n2rC",127.6万,831784,306472,137832,https://weibo.com/u/6389565155,146,33,30,发布于 北京,"#明年春节档电影阵容#
目前预备2025春节档上映电影有《射雕英雄传：侠之大者》《哪吒之魔童闹海》《唐人街1900》《封神第二部》《蛟龙行动》《熊出没11》《无名之辈2》

很多都是续集，相比之下我比较期待封神2和无名之辈2，因为第一部的评分都很高，珠玉在前嘛，看看第二部能不能再创新高[憧憬] ​",Fri Oct 11 09:05:37 +0800 2024,暂无视频,4558224,812,20,2209897
-高学历疯批-,"https://tvax4.sinaimg.cn/crop.0.0.500.500.180/732bda19ly8hgdflcpfxbj20dw0dw74i.jpg?KID=imgbed,tva&Expires=1728626339&ssig=1cLux2yT4p",1683.2万,13897092,1865795,1068927,https://weibo.com/u/1932253721,276,68,47,发布于 贵州,#SM确认洪承汉不退团# 我服了 我还是被这则消息给弹醒的😵‍💫 ​,Fri Oct 11 09:18:59 +0800 2024,暂无视频,2222132,926,42,2757193
星扒客push,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/76e4e5b4ly8gdi949udl3j20u00u0goz.jpg?KID=imgbed,tva&Expires=1728626339&ssig=kQREPcXSBR",2290.5万,9919197,8298970,4686954,https://weibo.com/u/1994712500,495,67,61,发布于 北京,"娜扎央视镜头下的形象真是让人眼前一亮。是大家喜欢的“体制内女友”那般模样。

她的五官精致、眼神灵动、脸型立体，这些特点本已让她在镜头前格外抢眼。穿上白衬衫黑西装，扎起低马尾，整体造型显得既大气干练又不失温柔，给人一种成熟而优雅的感觉。这种气质就像是从高干小说中走出来的女主角一样， ​",Fri Oct 11 09:49:06 +0800 2024,暂无视频,8566328,351,16,1338133
我又用small号发东西了,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/007ZJ1xrly8gbsosobqr7j30ro0rotaw.jpg?KID=imgbed,tva&Expires=1728626339&ssig=lsqoqqKJ2M",1134.4万,10629159,366383,348921,https://weibo.com/u/7325016997,321,22,10,发布于 河北,"#Jennie新歌#
“This that pretty girl mantra，
She that stunna，
Ereone know that she is me。”
女王我真的跪下了🥵🥵🥵 ​",Fri Oct 11 09:23:18 +0800 2024,暂无视频,2391434,228,30,5391429
芒果新娱,"https://tvax4.sinaimg.cn/crop.0.0.750.750.180/5ed752a6ly8gci2fitle6j20ku0kuq3o.jpg?KID=imgbed,tva&Expires=1728626339&ssig=Uf%2Fhadrnr9",1.26亿,90375612,18224489,16922760,https://weibo.com/u/1591169702,289,50,15,暂无地区信息,#孟宴臣1011生日快乐# 永远会为孟宴臣发疯！魏大勋给角色赋予了丰富的灵魂刻进了骨子里，演员和角色相辅相成彼此成就！孟宴臣生日快乐，演员魏大勋也会越来越好[心] ​@魏大勋 ​,Fri Oct 11 09:15:37 +0800 2024,暂无视频,4314465,305,82,2455457
哼哼搞事业,"https://tvax2.sinaimg.cn/crop.0.0.672.672.180/86f4ada1ly8hotw5h50xuj20io0io0t2.jpg?KID=imgbed,tva&Expires=1728626339&ssig=C50C%2BGDmKF",887.1万,5650904,1696103,1524190,https://weibo.com/u/2264182177,247,47,104,发布于 天津,我帮李想摘一朵[可怜]#朱一龙##电影志愿军存亡之战# http://t.cn/A6EQBD0T ​,Fri Oct 11 09:15:35 +0800 2024,https://video.weibo.com/show?fid=1034:5088218597752860,6618764,294,99+,2686272
Vista看电影,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/006YpXMvly8htd0yoxwexj30e80e8t8y.jpg?KID=imgbed,tva&Expires=1728626339&ssig=U5bw%2BgN0y4",127.6万,831784,306472,137832,https://weibo.com/u/6389565155,146,33,30,发布于 北京,"#明年春节档电影阵容#
目前预备2025春节档上映电影有《射雕英雄传：侠之大者》《哪吒之魔童闹海》《唐人街1900》《封神第二部》《蛟龙行动》《熊出没11》《无名之辈2》

很多都是续集，相比之下我比较期待封神2和无名之辈2，因为第一部的评分都很高，珠玉在前嘛，看看第二部能不能再创新高[憧憬] ​",Fri Oct 11 09:05:37 +0800 2024,暂无视频,4711095,215,0,0
-高学历疯批-,"https://tvax4.sinaimg.cn/crop.0.0.500.500.180/732bda19ly8hgdflcpfxbj20dw0dw74i.jpg?KID=imgbed,tva&Expires=1728626342&ssig=TYRPiqeELV",1683.2万,13897092,1865795,1068927,https://weibo.com/u/1932253721,276,68,48,发布于 贵州,#SM确认洪承汉不退团# 我服了 我还是被这则消息给弹醒的😵‍💫 ​,Fri Oct 11 09:18:59 +0800 2024,暂无视频,7039376,356,0,0
星扒客push,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/76e4e5b4ly8gdi949udl3j20u00u0goz.jpg?KID=imgbed,tva&Expires=1728626342&ssig=liqhy92s9N",2290.5万,9919197,8298970,4686954,https://weibo.com/u/1994712500,495,67,61,发布于 北京,"娜扎央视镜头下的形象真是让人眼前一亮。是大家喜欢的“体制内女友”那般模样。

她的五官精致、眼神灵动、脸型立体，这些特点本已让她在镜头前格外抢眼。穿上白衬衫黑西装，扎起低马尾，整体造型显得既大气干练又不失温柔，给人一种成熟而优雅的感觉。这种气质就像是从高干小说中走出来的女主角一样， ​",Fri Oct 11 09:49:06 +0800 2024,暂无视频,8798619,918,47,1273392
我又用small号发东西了,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/007ZJ1xrly8gbsosobqr7j30ro0rotaw.jpg?KID=imgbed,tva&Expires=1728626342&ssig=6va0nSTEuO",1134.4万,10629159,366383,348921,https://weibo.com/u/7325016997,321,22,10,发布于 河北,"#Jennie新歌#
“This that pretty girl mantra，
She that stunna，
Ereone know that she is me。”
女王我真的跪下了🥵🥵🥵 ​",Fri Oct 11 09:23:18 +0800 2024,暂无视频,2244392,258,0,0
芒果新娱,"https://tvax4.sinaimg.cn/crop.0.0.750.750.180/5ed752a6ly8gci2fitle6j20ku0kuq3o.jpg?KID=imgbed,tva&Expires=1728626342&ssig=WjpYWTXJMl",1.26亿,90375612,18224489,16922760,https://weibo.com/u/1591169702,289,50,15,暂无地区信息,#孟宴臣1011生日快乐# 永远会为孟宴臣发疯！魏大勋给角色赋予了丰富的灵魂刻进了骨子里，演员和角色相辅相成彼此成就！孟宴臣生日快乐，演员魏大勋也会越来越好[心] ​@魏大勋 ​,Fri Oct 11 09:15:37 +0800 2024,暂无视频,2096778,261,0,0
哼哼搞事业,"https://tvax2.sinaimg.cn/crop.0.0.672.672.180/86f4ada1ly8hotw5h50xuj20io0io0t2.jpg?KID=imgbed,tva&Expires=1728626342&ssig=%2F2uncIHp6m",887.1万,5650904,1696103,1524190,https://weibo.com/u/2264182177,247,47,104,发布于 天津,我帮李想摘一朵[可怜]#朱一龙##电影志愿军存亡之战# http://t.cn/A6EQBD0T ​,Fri Oct 11 09:15:35 +0800 2024,https://video.weibo.com/show?fid=1034:5088218597752860,2430846,229,23,5821254
Vista看电影,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/006YpXMvly8htd0yoxwexj30e80e8t8y.jpg?KID=imgbed,tva&Expires=1728626342&ssig=%2BsP2wMVWEr",127.6万,831784,306472,137832,https://weibo.com/u/6389565155,146,33,30,发布于 北京,"#明年春节档电影阵容#
目前预备2025春节档上映电影有《射雕英雄传：侠之大者》《哪吒之魔童闹海》《唐人街1900》《封神第二部》《蛟龙行动》《熊出没11》《无名之辈2》

很多都是续集，相比之下我比较期待封神2和无名之辈2，因为第一部的评分都很高，珠玉在前嘛，看看第二部能不能再创新高[憧憬] ​",Fri Oct 11 09:05:37 +0800 2024,暂无视频,3600532,156,99+,1192281
-高学历疯批-,"https://tvax4.sinaimg.cn/crop.0.0.500.500.180/732bda19ly8hgdflcpfxbj20dw0dw74i.jpg?KID=imgbed,tva&Expires=1728626345&ssig=VWyY9FmgRY",1683.2万,13897092,1865795,1068927,https://weibo.com/u/1932253721,276,68,48,发布于 贵州,#SM确认洪承汉不退团# 我服了 我还是被这则消息给弹醒的😵‍💫 ​,Fri Oct 11 09:18:59 +0800 2024,暂无视频,9014212,241,95,2739200
星扒客push,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/76e4e5b4ly8gdi949udl3j20u00u0goz.jpg?KID=imgbed,tva&Expires=1728626345&ssig=dl53BVLe4%2F",2290.5万,9919197,8298970,4686954,https://weibo.com/u/1994712500,495,67,61,发布于 北京,"娜扎央视镜头下的形象真是让人眼前一亮。是大家喜欢的“体制内女友”那般模样。

她的五官精致、眼神灵动、脸型立体，这些特点本已让她在镜头前格外抢眼。穿上白衬衫黑西装，扎起低马尾，整体造型显得既大气干练又不失温柔，给人一种成熟而优雅的感觉。这种气质就像是从高干小说中走出来的女主角一样， ​",Fri Oct 11 09:49:06 +0800 2024,暂无视频,4619602,236,60,2083601
我又用small号发东西了,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/007ZJ1xrly8gbsosobqr7j30ro0rotaw.jpg?KID=imgbed,tva&Expires=1728626345&ssig=KiKEgASaxQ",1134.4万,10629159,366383,348921,https://weibo.com/u/7325016997,321,22,10,发布于 河北,"#Jennie新歌#
“This that pretty girl mantra，
She that stunna，
Ereone know that she is me。”
女王我真的跪下了🥵🥵🥵 ​",Fri Oct 11 09:23:18 +0800 2024,暂无视频,3561223,220,58,2049190
芒果新娱,"https://tvax4.sinaimg.cn/crop.0.0.750.750.180/5ed752a6ly8gci2fitle6j20ku0kuq3o.jpg?KID=imgbed,tva&Expires=1728626345&ssig=e7yo6rRBKs",1.26亿,90375612,18224489,16922760,https://weibo.com/u/1591169702,289,50,15,暂无地区信息,#孟宴臣1011生日快乐# 永远会为孟宴臣发疯！魏大勋给角色赋予了丰富的灵魂刻进了骨子里，演员和角色相辅相成彼此成就！孟宴臣生日快乐，演员魏大勋也会越来越好[心] ​@魏大勋 ​,Fri Oct 11 09:15:37 +0800 2024,暂无视频,38289490,309,99+,1952097
哼哼搞事业,"https://tvax2.sinaimg.cn/crop.0.0.672.672.180/86f4ada1ly8hotw5h50xuj20io0io0t2.jpg?KID=imgbed,tva&Expires=1728626345&ssig=DLMSH4Mv0U",887.1万,5650904,1696103,1524190,https://weibo.com/u/2264182177,247,47,104,发布于 天津,我帮李想摘一朵[可怜]#朱一龙##电影志愿军存亡之战# http://t.cn/A6EQBD0T ​,Fri Oct 11 09:15:35 +0800 2024,https://video.weibo.com/show?fid=1034:5088218597752860,2650898,350,0,0
Vista看电影,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/006YpXMvly8htd0yoxwexj30e80e8t8y.jpg?KID=imgbed,tva&Expires=1728626345&ssig=k8BygijTGP",127.6万,831784,306472,137832,https://weibo.com/u/6389565155,146,33,30,发布于 北京,"#明年春节档电影阵容#
目前预备2025春节档上映电影有《射雕英雄传：侠之大者》《哪吒之魔童闹海》《唐人街1900》《封神第二部》《蛟龙行动》《熊出没11》《无名之辈2》

很多都是续集，相比之下我比较期待封神2和无名之辈2，因为第一部的评分都很高，珠玉在前嘛，看看第二部能不能再创新高[憧憬] ​",Fri Oct 11 09:05:37 +0800 2024,暂无视频,3492710,163,20,5772649
-高学历疯批-,"https://tvax4.sinaimg.cn/crop.0.0.500.500.180/732bda19ly8hgdflcpfxbj20dw0dw74i.jpg?KID=imgbed,tva&Expires=1728626348&ssig=RRRxkxxJsV",1683.2万,13897092,1865795,1068927,https://weibo.com/u/1932253721,276,68,48,发布于 贵州,#SM确认洪承汉不退团# 我服了 我还是被这则消息给弹醒的😵‍💫 ​,Fri Oct 11 09:18:59 +0800 2024,暂无视频,5542779,395,18,2991811
星扒客push,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/76e4e5b4ly8gdi949udl3j20u00u0goz.jpg?KID=imgbed,tva&Expires=1728626348&ssig=EVuG3dgpbb",2290.5万,9919197,8298970,4686954,https://weibo.com/u/1994712500,495,67,61,发布于 北京,"娜扎央视镜头下的形象真是让人眼前一亮。是大家喜欢的“体制内女友”那般模样。

她的五官精致、眼神灵动、脸型立体，这些特点本已让她在镜头前格外抢眼。穿上白衬衫黑西装，扎起低马尾，整体造型显得既大气干练又不失温柔，给人一种成熟而优雅的感觉。这种气质就像是从高干小说中走出来的女主角一样， ​",Fri Oct 11 09:49:06 +0800 2024,暂无视频,4664809,150,10,5481547
我又用small号发东西了,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/007ZJ1xrly8gbsosobqr7j30ro0rotaw.jpg?KID=imgbed,tva&Expires=1728626348&ssig=fKgMs1clp%2F",1134.4万,10629159,366383,348921,https://weibo.com/u/7325016997,321,22,10,发布于 河北,"#Jennie新歌#
“This that pretty girl mantra，
She that stunna，
Ereone know that she is me。”
女王我真的跪下了🥵🥵🥵 ​",Fri Oct 11 09:23:18 +0800 2024,暂无视频,4920909,329,42,4035571
芒果新娱,"https://tvax4.sinaimg.cn/crop.0.0.750.750.180/5ed752a6ly8gci2fitle6j20ku0kuq3o.jpg?KID=imgbed,tva&Expires=1728626348&ssig=PLWq9pjdzp",1.26亿,90375612,18224489,16922760,https://weibo.com/u/1591169702,289,50,15,暂无地区信息,#孟宴臣1011生日快乐# 永远会为孟宴臣发疯！魏大勋给角色赋予了丰富的灵魂刻进了骨子里，演员和角色相辅相成彼此成就！孟宴臣生日快乐，演员魏大勋也会越来越好[心] ​@魏大勋 ​,Fri Oct 11 09:15:37 +0800 2024,暂无视频,2430104,199,18,5681695
哼哼搞事业,"https://tvax2.sinaimg.cn/crop.0.0.672.672.180/86f4ada1ly8hotw5h50xuj20io0io0t2.jpg?KID=imgbed,tva&Expires=1728626348&ssig=OjjDxxzYgy",887.1万,5650904,1696103,1524190,https://weibo.com/u/2264182177,247,47,104,发布于 天津,我帮李想摘一朵[可怜]#朱一龙##电影志愿军存亡之战# http://t.cn/A6EQBD0T ​,Fri Oct 11 09:15:35 +0800 2024,https://video.weibo.com/show?fid=1034:5088218597752860,2475323,279,13,5542421
Vista看电影,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/006YpXMvly8htd0yoxwexj30e80e8t8y.jpg?KID=imgbed,tva&Expires=1728626348&ssig=ilc0dtVF3B",127.6万,831784,306472,137832,https://weibo.com/u/6389565155,146,33,30,发布于 北京,"#明年春节档电影阵容#
目前预备2025春节档上映电影有《射雕英雄传：侠之大者》《哪吒之魔童闹海》《唐人街1900》《封神第二部》《蛟龙行动》《熊出没11》《无名之辈2》

很多都是续集，相比之下我比较期待封神2和无名之辈2，因为第一部的评分都很高，珠玉在前嘛，看看第二部能不能再创新高[憧憬] ​",Fri Oct 11 09:05:37 +0800 2024,暂无视频,3125074,222,17,3347418
-高学历疯批-,"https://tvax4.sinaimg.cn/crop.0.0.500.500.180/732bda19ly8hgdflcpfxbj20dw0dw74i.jpg?KID=imgbed,tva&Expires=1728626351&ssig=%2BCr77eAkDZ",1683.2万,13897092,1865795,1068927,https://weibo.com/u/1932253721,276,68,48,发布于 贵州,#SM确认洪承汉不退团# 我服了 我还是被这则消息给弹醒的😵‍💫 ​,Fri Oct 11 09:18:59 +0800 2024,暂无视频,4497468,280,30,3266554
星扒客push,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/76e4e5b4ly8gdi949udl3j20u00u0goz.jpg?KID=imgbed,tva&Expires=1728626351&ssig=jkc1%2BBNUXu",2290.5万,9919197,8298970,4686954,https://weibo.com/u/1994712500,495,67,61,发布于 北京,"娜扎央视镜头下的形象真是让人眼前一亮。是大家喜欢的“体制内女友”那般模样。

她的五官精致、眼神灵动、脸型立体，这些特点本已让她在镜头前格外抢眼。穿上白衬衫黑西装，扎起低马尾，整体造型显得既大气干练又不失温柔，给人一种成熟而优雅的感觉。这种气质就像是从高干小说中走出来的女主角一样， ​",Fri Oct 11 09:49:06 +0800 2024,暂无视频,4258647,935,10,2937402
我又用small号发东西了,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/007ZJ1xrly8gbsosobqr7j30ro0rotaw.jpg?KID=imgbed,tva&Expires=1728626351&ssig=5rNt1EYDy9",1134.4万,10629159,366383,348921,https://weibo.com/u/7325016997,321,22,10,发布于 河北,"#Jennie新歌#
“This that pretty girl mantra，
She that stunna，
Ereone know that she is me。”
女王我真的跪下了🥵🥵🥵 ​",Fri Oct 11 09:23:18 +0800 2024,暂无视频,7895109,806,22,1869064
芒果新娱,"https://tvax4.sinaimg.cn/crop.0.0.750.750.180/5ed752a6ly8gci2fitle6j20ku0kuq3o.jpg?KID=imgbed,tva&Expires=1728626351&ssig=fIHsVAu6N6",1.26亿,90375612,18224489,16922760,https://weibo.com/u/1591169702,289,50,15,暂无地区信息,#孟宴臣1011生日快乐# 永远会为孟宴臣发疯！魏大勋给角色赋予了丰富的灵魂刻进了骨子里，演员和角色相辅相成彼此成就！孟宴臣生日快乐，演员魏大勋也会越来越好[心] ​@魏大勋 ​,Fri Oct 11 09:15:37 +0800 2024,暂无视频,3024246,153,10,3335046
哼哼搞事业,"https://tvax2.sinaimg.cn/crop.0.0.672.672.180/86f4ada1ly8hotw5h50xuj20io0io0t2.jpg?KID=imgbed,tva&Expires=1728626351&ssig=5B9MM1Sw2s",887.1万,5650904,1696103,1524190,https://weibo.com/u/2264182177,247,47,104,发布于 天津,我帮李想摘一朵[可怜]#朱一龙##电影志愿军存亡之战# http://t.cn/A6EQBD0T ​,Fri Oct 11 09:15:35 +0800 2024,https://video.weibo.com/show?fid=1034:5088218597752860,3886653,220,38,5411614
